2014-08-23 13:55:31,163 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,691 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,692 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,744 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,745 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,844 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:58,495 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:58,629 [14] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 21] Executing installation step: DatabaseInstall
2014-08-23 14:02:58,636 [14] INFO  Umbraco.Core.DatabaseContext - [Thread 21] Database configuration status: Started
2014-08-23 14:02:58,928 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:58,929 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Initializing database schema creation
2014-08-23 14:02:58,969 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2014-08-23 14:02:58,979 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY CLUSTERED ([id])
2014-08-23 14:02:58,981 [14] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table umbracoNode
2014-08-23 14:02:59,006 [14] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table umbracoNode
2014-08-23 14:02:59,017 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2014-08-23 14:02:59,035 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeTrashed] ON [umbracoNode] ([trashed])
2014-08-23 14:02:59,038 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2014-08-23 14:02:59,040 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2014-08-23 14:02:59,042 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'umbracoNode' was created
2014-08-23 14:02:59,045 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2014-08-23 14:02:59,049 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY CLUSTERED ([pk])
2014-08-23 14:02:59,049 [14] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsTemplate
2014-08-23 14:02:59,049 [14] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsTemplate
2014-08-23 14:02:59,050 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-08-23 14:02:59,052 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2014-08-23 14:02:59,052 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2014-08-23 14:02:59,053 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsTemplate' was created
2014-08-23 14:02:59,055 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2014-08-23 14:02:59,057 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY CLUSTERED ([pk])
2014-08-23 14:02:59,058 [14] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Creating data in table cmsContent
2014-08-23 14:02:59,058 [14] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 21] Done creating data in table cmsContent
2014-08-23 14:02:59,059 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-08-23 14:02:59,063 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2014-08-23 14:02:59,063 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] New table 'cmsContent' was created
2014-08-23 14:02:59,067 [14] INFO  Umbraco.Core.Persistence.Database - [Thread 21] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
